emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,yes
-2.9,92.201,0.883,5076.2,yes
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,yes
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,yes
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.883,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,yes
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.879,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.873,5076.2,yes
-2.9,92.201,0.873,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,yes
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.869,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.861,5076.2,no
-2.9,92.201,0.861,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.859,5076.2,yes
-2.9,92.201,0.859,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,no
-2.9,92.201,0.854,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.851,5076.2,no
-2.9,92.201,0.851,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,no
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.849,5076.2,yes
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,yes
-2.9,92.201,0.843,5076.2,yes
-2.9,92.201,0.843,5076.2,yes
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.843,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,yes
-2.9,92.201,0.838,5076.2,no
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,yes
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,yes
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,yes
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,yes
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.834,5076.2,no
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,yes
-2.9,92.201,0.829,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,yes
-2.9,92.201,0.825,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,yes
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-2.9,92.201,0.821,5076.2,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,yes
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,yes
-3.4,92.379,0.819,5017.5,yes
-3.4,92.379,0.819,5017.5,yes
-3.4,92.379,0.819,5017.5,yes
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.819,5017.5,no
-3.4,92.379,0.813,5017.5,no
-3.4,92.379,0.813,5017.5,yes
-3.4,92.379,0.813,5017.5,yes
-3.4,92.379,0.813,5017.5,no
-3.4,92.379,0.813,5017.5,no
-3.4,92.379,0.813,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,yes
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.809,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,yes
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.803,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,no
-3.4,92.379,0.797,5017.5,yes
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,no
-3.4,92.379,0.788,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,no
-3.4,92.379,0.781,5017.5,yes
-3.4,92.379,0.778,5017.5,yes
-3.4,92.379,0.778,5017.5,no
-3.4,92.379,0.778,5017.5,yes
-3.4,92.379,0.778,5017.5,yes
-3.4,92.379,0.778,5017.5,no
-3.4,92.379,0.778,5017.5,no
-3.4,92.379,0.778,5017.5,yes
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,yes
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,yes
-3.4,92.379,0.773,5017.5,yes
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,no
-3.4,92.379,0.773,5017.5,no
